generation,training_chunk,trial,LR,optimization_metric_name,optimization_metric_value,total_mistag_score
47,47,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.3462724135928468,0.3462724135928468
47,47,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.3414232781721074,0.3414232781721074
48,48,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33895147498530537,0.33895147498530537
48,48,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3454422903249162,0.3454422903249162
48,48,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.34489005271134116,0.34489005271134116
48,48,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.3464726714770304,0.3464726714770304
48,48,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.3411542385641739,0.3411542385641739
49,49,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.337726899098497,0.337726899098497
49,49,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.34772519582058087,0.34772519582058087
49,49,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.3447068152642883,0.3447068152642883
49,49,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.34695611478990446,0.34695611478990446
49,49,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33997720131310005,0.33997720131310005
50,50,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3354145351058672,0.3354145351058672
50,50,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.343274779800297,0.343274779800297
50,50,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.3428652482010025,0.3428652482010025
50,50,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.34495382723390955,0.34495382723390955
50,50,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33803808003332547,0.33803808003332547
51,51,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33664907163413077,0.33664907163413077
51,51,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3404428624202291,0.3404428624202291
51,51,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.33895312113250753,0.33895312113250753
51,51,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.3448913144677611,0.3448913144677611
51,51,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33758522632888127,0.33758522632888127
52,52,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3374410419053095,0.3374410419053095
52,52,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3422201420517039,0.3422201420517039
52,52,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.34015328870212225,0.34015328870212225
52,52,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.34590562769029276,0.34590562769029276
52,52,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33609016699016325,0.33609016699016325
53,53,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3384551248654883,0.3384551248654883
53,53,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3421703151130225,0.3421703151130225
53,53,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.3417193240032588,0.3417193240032588
53,53,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.3439997172595381,0.3439997172595381
53,53,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.3385970429439055,0.3385970429439055
54,54,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3357189634283935,0.3357189634283935
54,54,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.34229429136583295,0.34229429136583295
54,54,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.34179674696513135,0.34179674696513135
54,54,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.3470540886838694,0.3470540886838694
54,54,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.3366771928609253,0.3366771928609253
55,55,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33604266926431137,0.33604266926431137
55,55,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.339864751674515,0.339864751674515
55,55,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.3407834891694545,0.3407834891694545
55,55,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.34587507396885053,0.34587507396885053
55,55,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33833272993726343,0.33833272993726343
56,56,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3345295068980111,0.3345295068980111
56,56,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.339765942911676,0.339765942911676
56,56,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.33732223578286125,0.33732223578286125
56,56,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.3450519667187178,0.3450519667187178
56,56,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33739900031372144,0.33739900031372144
57,57,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33466704905712097,0.33466704905712097
57,57,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3393086335595448,0.3393086335595448
57,57,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.3392745916783606,0.3392745916783606
57,57,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.34533570517864853,0.34533570517864853
57,57,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.3360061530198849,0.3360061530198849
58,58,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33550042190464857,0.33550042190464857
58,58,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3384256841393365,0.3384256841393365
58,58,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.33775479197584674,0.33775479197584674
58,58,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.3455596790211271,0.3455596790211271
58,58,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33477779089412346,0.33477779089412346
59,59,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33606598197541304,0.33606598197541304
59,59,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3398627764133903,0.3398627764133903
59,59,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.34001097007059267,0.34001097007059267
59,59,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.34320983024416984,0.34320983024416984
59,59,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.34107134284735974,0.34107134284735974
60,60,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33489454106856653,0.33489454106856653
60,60,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3346462803897327,0.3346462803897327
60,60,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.3376279063611916,0.3376279063611916
60,60,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.334614626561724,0.334614626561724
60,60,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.3363584630125488,0.3363584630125488
61,61,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3337749665845668,0.3337749665845668
61,61,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3341805057866456,0.3341805057866456
61,61,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.337940379322577,0.337940379322577
61,61,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.3335458327427072,0.3335458327427072
61,61,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33563737381300873,0.33563737381300873
62,62,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3324801457872724,0.3324801457872724
62,62,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3336129884692188,0.3336129884692188
62,62,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.3370922667259997,0.3370922667259997
62,62,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.33270593497088535,0.33270593497088535
62,62,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33432092735035557,0.33432092735035557
63,63,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3315834571197674,0.3315834571197674
63,63,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.33163660578932713,0.33163660578932713
63,63,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.3344544237466007,0.3344544237466007
63,63,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.33114283209717815,0.33114283209717815
63,63,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33207603135516456,0.33207603135516456
64,64,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.334578194529129,0.334578194529129
64,64,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.33439510194788996,0.33439510194788996
64,64,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.3365443006160012,0.3365443006160012
64,64,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.33413308976838507,0.33413308976838507
64,64,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.3362302116529153,0.3362302116529153
65,65,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33592763578828494,0.33592763578828494
65,65,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3349920358919138,0.3349920358919138
65,65,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3369034229145892,0.3369034229145892
65,65,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.336640624799194,0.336640624799194
65,65,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.3359033874856481,0.3359033874856481
66,66,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33491716127477267,0.33491716127477267
66,66,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3345099467896221,0.3345099467896221
66,66,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.33404723372551515,0.33404723372551515
66,66,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.3344572027777951,0.3344572027777951
66,66,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.3372031356313561,0.3372031356313561
67,67,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3346333431922408,0.3346333431922408
67,67,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3348927059054912,0.3348927059054912
67,67,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3335284279340327,0.3335284279340327
67,67,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.3339634087667952,0.3339634087667952
67,67,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33506627027139413,0.33506627027139413
68,68,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.334626167913048,0.334626167913048
68,68,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3346757952878399,0.3346757952878399
68,68,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.331684706585679,0.331684706585679
68,68,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.33347658123906504,0.33347658123906504
68,68,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33613185593949296,0.33613185593949296
69,69,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33270607658478485,0.33270607658478485
69,69,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3331390978191576,0.3331390978191576
69,69,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3307340266836749,0.3307340266836749
69,69,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.332871324121784,0.332871324121784
69,69,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.3341735034076612,0.3341735034076612
70,70,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.332402820352093,0.332402820352093
70,70,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3330238751720264,0.3330238751720264
70,70,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3311414337161175,0.3311414337161175
70,70,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.33268292074328876,0.33268292074328876
70,70,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33344951072948326,0.33344951072948326
71,71,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3331891986970275,0.3331891986970275
71,71,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3330174247549973,0.3330174247549973
71,71,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3314098728732388,0.3314098728732388
71,71,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.33195548298606037,0.33195548298606037
71,71,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33491025650969336,0.33491025650969336
72,72,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33147073033751356,0.33147073033751356
72,72,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.33265727781856685,0.33265727781856685
72,72,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3315538335178945,0.3315538335178945
72,72,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.33178689917905657,0.33178689917905657
72,72,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33315617386161944,0.33315617386161944
73,73,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3338467367483814,0.3338467367483814
73,73,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3335242238794718,0.3335242238794718
73,73,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3328909938263174,0.3328909938263174
73,73,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.3334274807870733,0.3334274807870733
73,73,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.3347896407398583,0.3347896407398583
74,74,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33284912092792585,0.33284912092792585
74,74,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3340540907027652,0.3340540907027652
74,74,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.33037803872305216,0.33037803872305216
74,74,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.3322729399666933,0.3322729399666933
74,74,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.33552433056470893,0.33552433056470893
75,75,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33249618360480304,0.33249618360480304
75,75,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3341175728679244,0.3341175728679244
75,75,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3304280549559612,0.3304280549559612
75,75,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.33166134693401766,0.33166134693401766
75,75,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.33056085559140674,0.33056085559140674
76,76,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3287804982343391,0.3287804982343391
76,76,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3319571336072888,0.3319571336072888
76,76,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3291037511300574,0.3291037511300574
76,76,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.32940227986735043,0.32940227986735043
76,76,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.32878130069437467,0.32878130069437467
77,77,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3313067318431697,0.3313067318431697
77,77,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3320964348748119,0.3320964348748119
77,77,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.33100293960253535,0.33100293960253535
77,77,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.3311060682178656,0.3311060682178656
77,77,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.33117526102881595,0.33117526102881595
78,78,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3323696033932936,0.3323696033932936
78,78,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.33274398932117516,0.33274398932117516
78,78,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3307867641773139,0.3307867641773139
78,78,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.33131708551646427,0.33131708551646427
78,78,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.33157589892288125,0.33157589892288125
79,79,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3311011788704341,0.3311011788704341
79,79,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3318297902287819,0.3318297902287819
79,79,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3308735017198346,0.3308735017198346
79,79,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.3304600182056756,0.3304600182056756
79,79,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.330399263930554,0.330399263930554
80,80,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3319245351991902,0.3319245351991902
80,80,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3331471194681559,0.3331471194681559
80,80,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.33177844035908294,0.33177844035908294
80,80,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.331537288582136,0.331537288582136
80,80,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.33093978926248735,0.33093978926248735
81,81,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.32894130523119064,0.32894130523119064
81,81,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3311742550591555,0.3311742550591555
81,81,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.32981034232659656,0.32981034232659656
81,81,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.3301355879334547,0.3301355879334547
81,81,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.33071491443840867,0.33071491443840867
82,82,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3305219195823517,0.3305219195823517
82,82,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.33020571240176005,0.33020571240176005
82,82,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3301666532136458,0.3301666532136458
82,82,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.33280638999108336,0.33280638999108336
82,82,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.3321865448090097,0.3321865448090097
83,83,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.32952556666087796,0.32952556666087796
83,83,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3304146135595341,0.3304146135595341
83,83,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.328460315959938,0.328460315959938
83,83,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.33013645694331634,0.33013645694331634
83,83,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.32948760515647757,0.32948760515647757
84,84,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.32762457719338245,0.32762457719338245
84,84,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.329899359183246,0.329899359183246
84,84,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.32764078717785133,0.32764078717785133
84,84,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.32629848306022624,0.32629848306022624
84,84,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.3270604146781922,0.3270604146781922
85,85,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33130035587814316,0.33130035587814316
85,85,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.32974040469199406,0.32974040469199406
85,85,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3272974496540168,0.3272974496540168
85,85,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.32703882846988885,0.32703882846988885
85,85,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.3287806639619455,0.3287806639619455
86,86,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.327067552694688,0.327067552694688
86,86,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3287574560762722,0.3287574560762722
86,86,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3278099074898609,0.3278099074898609
86,86,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.3275032033189605,0.3275032033189605
86,86,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.32754563871401376,0.32754563871401376
87,87,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.32809658044866835,0.32809658044866835
87,87,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3308700226248943,0.3308700226248943
87,87,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3252566809853754,0.3252566809853754
87,87,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.32605602221144736,0.32605602221144736
87,87,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.3279148984098229,0.3279148984098229
88,88,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3278773127267345,0.3278773127267345
88,88,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.33073646759842545,0.33073646759842545
88,88,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.32138124685977204,0.32138124685977204
88,88,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.32232575276897935,0.32232575276897935
88,88,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.32167196668014647,0.32167196668014647
89,89,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3253996407938243,0.3253996407938243
89,89,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3288704752727853,0.3288704752727853
89,89,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.32590700742379297,0.32590700742379297
89,89,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.32597465112011803,0.32597465112011803
89,89,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.3244843861565864,0.3244843861565864
90,90,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3290332706249554,0.3290332706249554
90,90,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.33033202250357985,0.33033202250357985
90,90,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.32762607519608433,0.32762607519608433
90,90,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.3270588192508548,0.3270588192508548
90,90,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.32816758614856406,0.32816758614856406
91,91,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3281146907669856,0.3281146907669856
91,91,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3297246997294666,0.3297246997294666
91,91,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.326632532872683,0.326632532872683
91,91,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.32768156413617205,0.32768156413617205
91,91,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.32699758311593013,0.32699758311593013
92,92,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.32894643561165854,0.32894643561165854
92,92,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3324748763364332,0.3324748763364332
92,92,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.32565832804054057,0.32565832804054057
92,92,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.3292968989940546,0.3292968989940546
92,92,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.3275139638147168,0.3275139638147168
93,93,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33163371321323987,0.33163371321323987
93,93,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3312707261509647,0.3312707261509647
93,93,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3282719232909618,0.3282719232909618
93,93,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.327410890731005,0.327410890731005
