generation,training_chunk,samples_seen,epoch_fraction,trial,LR,optimization_metric_name,optimization_metric_value,optimization_metric_mode,controller_objective_mistag_percent,validation_working_point_mistag_percent,ctag_score,btag_score,total_mistag_score,group_score_warning,btag_c_mistag_percent_at_0p80,btag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p90,btag_d_mistag_percent_at_0p90,ctag_b_mistag_percent_at_0p50,ctag_d_mistag_percent_at_0p50,ctag_b_mistag_percent_at_0p80,ctag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p80_err_low,btag_c_mistag_percent_at_0p80_err_high,btag_c_mistag_percent_at_0p80_passed,btag_c_mistag_percent_at_0p80_total,btag_d_mistag_percent_at_0p80_err_low,btag_d_mistag_percent_at_0p80_err_high,btag_d_mistag_percent_at_0p80_passed,btag_d_mistag_percent_at_0p80_total,btag_c_mistag_percent_at_0p90_err_low,btag_c_mistag_percent_at_0p90_err_high,btag_c_mistag_percent_at_0p90_passed,btag_c_mistag_percent_at_0p90_total,btag_d_mistag_percent_at_0p90_err_low,btag_d_mistag_percent_at_0p90_err_high,btag_d_mistag_percent_at_0p90_passed,btag_d_mistag_percent_at_0p90_total,ctag_b_mistag_percent_at_0p50_err_low,ctag_b_mistag_percent_at_0p50_err_high,ctag_b_mistag_percent_at_0p50_passed,ctag_b_mistag_percent_at_0p50_total,ctag_d_mistag_percent_at_0p50_err_low,ctag_d_mistag_percent_at_0p50_err_high,ctag_d_mistag_percent_at_0p50_passed,ctag_d_mistag_percent_at_0p50_total,ctag_b_mistag_percent_at_0p80_err_low,ctag_b_mistag_percent_at_0p80_err_high,ctag_b_mistag_percent_at_0p80_passed,ctag_b_mistag_percent_at_0p80_total,ctag_d_mistag_percent_at_0p80_err_low,ctag_d_mistag_percent_at_0p80_err_high,ctag_d_mistag_percent_at_0p80_passed,ctag_d_mistag_percent_at_0p80_total,validation_accuracy,validation_auc,validation_loss,best_so_far,training_loss,validation_shutdown_warning,validation_dataset,validation_suffix,validation_sample_count,evaluation_type
0,0,120000,,lr_11_25e-6,1.125e-05,validation_total_reference_mistag_geomean_percent,0.45124804986752276,min,1.0861504739167276,1.0861504739167276,0.6219880545474872,0.3273773523791944,0.45124804986752276,,0.17257640434786364,0.09037233468079162,3.427447678908463,0.21488533426611195,0.5633859481730662,0.07430613966270709,2.923191075917283,1.223038875377534,0.01762013826111606,0.019619874328652552,86,49833,0.012500637156729808,0.01450524113969933,45,49794,0.08056926348311774,0.08243837101310839,1708,49833,0.019775478443855476,0.02177508140288548,107,49794,0.032537146095235406,0.03451944747342277,281,49877,0.01124965983914679,0.013254909115527857,37,49794,0.0744899335304642,0.07637761182349954,1458,49877,0.048285725782989085,0.05024483658044466,609,49794,0.8878,0.9708484572871642,0.3003,0.45124804986752276,0.31623,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,150000,proxy
0,0,120000,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.4562222627853194,min,1.0809485207384983,1.0809485207384983,0.6321571013695421,0.32925162528433694,0.4562222627853194,,0.18493577139121276,0.08624839284458402,3.401210100793727,0.21662387252192813,0.5891665490479174,0.07822528672499122,2.893729531486573,1.1974486610970516,0.018287517978725288,0.020290214136358842,92,49747,0.012183876768081853,0.014186153343271755,43,49856,0.08033580119738565,0.0822091946956871,1692,49747,0.019847249291562702,0.021844295889762937,108,49856,0.03328332510438908,0.035263639859318005,294,49901,0.011559718856223197,0.013562317276150907,39,49856,0.07410210121319045,0.07599005241416233,1444,49901,0.04774449689821103,0.049702197977212134,597,49856,0.88753,0.9707228460964742,0.29981,0.45124804986752276,0.31552,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,150000,proxy
0,0,120000,,lr_3e-6,3e-06,validation_total_reference_mistag_geomean_percent,0.45861838253991377,min,1.1025028866283015,1.1025028866283015,0.647091112802689,0.3250405030174796,0.45861838253991377,,0.1829255970454122,0.08223684210526316,3.4253322543801548,0.21662387252192813,0.627241935778718,0.07621951219512195,2.9778962677807423,1.2315468112190728,0.018182839171502825,0.020185616143298488,91,49747,0.011875590685494477,0.013878028183053268,41,49856,0.08061375088134551,0.08248617460970206,1704,49747,0.019847249291562702,0.021844295889762937,108,49856,0.03436654281541388,0.03634533156379929,313,49901,0.01139875772073357,0.01340143660184574,38,49856,0.07515416977870032,0.07703874770204899,1486,49901,0.04842521398461374,0.05038154722347924,614,49856,0.88737,0.9704103461070192,0.30701,0.45124804986752276,0.32138,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,150000,proxy
0,0,120000,,lr_5_75e-6,5.75e-06,validation_total_reference_mistag_geomean_percent,0.4512062489585543,min,1.0789744103053078,1.0789744103053078,0.6360661760777665,0.3200721666331115,0.4512062489585543,,0.1764906370769083,0.08422234410975636,3.3533221834790834,0.21055587380398474,0.5846308353692735,0.078206467556488,2.917126993128264,1.227239947918705,0.017824479501402243,0.01982293561451475,88,49861,0.012027753963425342,0.014029629984721285,42,49868,0.07969055588837246,0.08156158704493224,1672,49861,0.019552161062740728,0.021548970468684765,105,49868,0.033192658316650525,0.03517816816723,291,49775,0.011556938033717011,0.013559055322410671,39,49868,0.0744891461345841,0.0763809362715237,1452,49775,0.0483340751395828,0.05029011035531331,612,49868,0.8876,0.9706532771192998,0.30382,0.4512062489585543,0.31945,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,150000,proxy
0,0,120000,,lr_8_5e-6,8.5e-06,validation_total_reference_mistag_geomean_percent,0.44904528618794465,min,1.083891180725151,1.083891180725151,0.6230062063220568,0.32365916583401816,0.44904528618794465,,0.17056970844802075,0.08635578583765112,3.403367184077304,0.21890187787455684,0.5673957809808651,0.07430613966270709,2.9312106327948197,1.2190223361252832,0.017512027280832322,0.01951184388384202,85,49833,0.012199042076151134,0.014203807382473553,43,49794,0.08029212955511233,0.08216220351078135,1696,49833,0.019967951257307853,0.02196739289298502,109,49794,0.032655548598301345,0.034637689189598135,283,49877,0.01124965983914679,0.013254909115527857,37,49794,0.07459036121719928,0.07647771793645314,1462,49877,0.048205716444775504,0.05016498856558402,607,49794,0.88778,0.9707906129248842,0.30165,0.44904528618794465,0.31749,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,150000,proxy
1,1,240000,,lr_11_25e-6,1.0625e-05,validation_total_reference_mistag_geomean_percent,0.45145972531469214,min,1.0882439511513096,1.0882439511513096,0.6263315464796736,0.3254121315248676,0.45145972531469214,,0.1864885919155192,0.08012499185741508,3.4370050342164533,0.2183406113537118,0.5813368654468078,0.07411561801179607,2.8946149433568915,1.2339249530518819,0.01834667048687276,0.020344405052738795,93,49869,0.011703150098060756,0.013703024905464475,40,49922,0.0806501635796715,0.08251753855649316,1714,49869,0.01991680190136908,0.02191113955690451,109,49922,0.033116829291763954,0.03510494785499939,289,49713,0.011220824046660196,0.013220939599797334,37,49922,0.07425149445405843,0.07614654956567268,1439,49713,0.04844090383060058,0.050394555457190446,616,49922,0.88719,0.9706379374657811,0.29995,0.44904528618794465,0.30802,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,150000,proxy
1,1,240000,,lr_14e-6,1.275e-05,validation_total_reference_mistag_geomean_percent,0.447210046655058,min,1.0548615314115937,1.0548615314115937,0.615069754221941,0.3251612105072761,0.447210046655058,,0.18254764717541944,0.08633151449103768,3.301905626694367,0.21482492601134007,0.545680691199983,0.07830067650943384,2.8567987973163023,1.1725023718948662,0.018145299132855647,0.020143953216307194,91,49850,0.012195614352760408,0.014199817146913691,43,49808,0.07909901206798187,0.08097251888962431,1646,49850,0.019769925135476443,0.021768968483958748,107,49808,0.0320188136086046,0.034003058169097995,272,49846,0.01157085554153042,0.013575380801038144,39,49808,0.07367530202216678,0.07556681810374742,1424,49846,0.04726239795537421,0.049222987310340235,584,49808,0.88792,0.9708353558316677,0.29842,0.447210046655058,0.30805,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,150000,proxy
1,1,240000,,lr_3e-6,4.25e-06,validation_total_reference_mistag_geomean_percent,0.4567874961853514,min,1.087878921949413,1.087878921949413,0.6213030474321514,0.3358342076924519,0.4567874961853514,,0.1843465643399214,0.0921936034160251,3.3643250180476456,0.22246717509323552,0.5794418734108363,0.07014731020772663,2.9454961193057168,1.2446137117741964,0.01822930009203014,0.02022563942031862,92,49906,0.012623333532379597,0.014623806772456026,46,49895,0.07978274725291348,0.08165165041556302,1679,49906,0.02011789264200034,0.02211314407774352,111,49895,0.03306475128559919,0.03505334609145809,288,49703,0.01089426916439845,0.012895626094438964,35,49895,0.07489800719687814,0.07679139620992703,1464,49703,0.04866482518593503,0.05061910554152501,621,49895,0.88767,0.970593665429758,0.30117,0.447210046655058,0.30899,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,150000,proxy
1,1,240000,,lr_5_75e-6,6.375e-06,validation_total_reference_mistag_geomean_percent,0.44995271583723,min,1.093768654814523,1.093768654814523,0.62929395544723,0.32172158136401535,0.44995271583723,,0.17846757742790356,0.08012499185741508,3.463073301854732,0.21633748065998512,0.5873715124816447,0.07411561801179607,2.9147306956242125,1.2359280605984941,0.017927804783643007,0.019925861026471474,89,49869,0.011703150098060756,0.013703024905464475,40,49922,0.08094839263409342,0.08281472216078584,1727,49869,0.019821034584362532,0.02181545248847571,108,49922,0.033292346869158704,0.03528022265817257,292,49713,0.011220824046660196,0.013220939599797334,37,49922,0.07450487449636237,0.07639912036057142,1449,49713,0.04848052168377574,0.05043409306178803,617,49922,0.88699,0.9705698697849886,0.30092,0.447210046655058,0.30888,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,150000,proxy
1,1,240000,,lr_8_5e-6,8.5e-06,validation_total_reference_mistag_geomean_percent,0.4555979382078681,min,1.0750862278398392,1.0750862278398392,0.6163361057248987,0.33677968785412826,0.4555979382078681,,0.18635033818082306,0.0921936034160251,3.3062156068930024,0.22647559723366362,0.5734060543615818,0.07014731020772663,2.9153170806570983,1.230584231768793,0.018333079233717634,0.020329338261964758,93,49906,0.012623333532379597,0.014623806772456026,46,49895,0.07910562439488039,0.08097685625872847,1650,49906,0.0203065019896264,0.022301592754467043,113,49895,0.03288795770469543,0.034876795382474644,285,49703,0.01089426916439845,0.012895626094438964,35,49895,0.0745196481246841,0.07641425149733476,1449,49703,0.0483875847586579,0.05034242746240654,614,49895,0.8878,0.9706633400394945,0.30002,0.447210046655058,0.30802,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,150000,proxy
