generation,samples_seen,tier,member,dataset,suffix,status,rank,population_size,metric_name,metric_value,controller_objective_mistag_percent,validation_working_point_mistag_percent,ctag_score,btag_score,total_mistag_score,group_score_warning,btag_c_mistag_percent_at_0p80,btag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p90,btag_d_mistag_percent_at_0p90,ctag_b_mistag_percent_at_0p50,ctag_d_mistag_percent_at_0p50,ctag_b_mistag_percent_at_0p80,ctag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p80_err_low,btag_c_mistag_percent_at_0p80_err_high,btag_c_mistag_percent_at_0p80_passed,btag_c_mistag_percent_at_0p80_total,btag_d_mistag_percent_at_0p80_err_low,btag_d_mistag_percent_at_0p80_err_high,btag_d_mistag_percent_at_0p80_passed,btag_d_mistag_percent_at_0p80_total,btag_c_mistag_percent_at_0p90_err_low,btag_c_mistag_percent_at_0p90_err_high,btag_c_mistag_percent_at_0p90_passed,btag_c_mistag_percent_at_0p90_total,btag_d_mistag_percent_at_0p90_err_low,btag_d_mistag_percent_at_0p90_err_high,btag_d_mistag_percent_at_0p90_passed,btag_d_mistag_percent_at_0p90_total,ctag_b_mistag_percent_at_0p50_err_low,ctag_b_mistag_percent_at_0p50_err_high,ctag_b_mistag_percent_at_0p50_passed,ctag_b_mistag_percent_at_0p50_total,ctag_d_mistag_percent_at_0p50_err_low,ctag_d_mistag_percent_at_0p50_err_high,ctag_d_mistag_percent_at_0p50_passed,ctag_d_mistag_percent_at_0p50_total,ctag_b_mistag_percent_at_0p80_err_low,ctag_b_mistag_percent_at_0p80_err_high,ctag_b_mistag_percent_at_0p80_passed,ctag_b_mistag_percent_at_0p80_total,ctag_d_mistag_percent_at_0p80_err_low,ctag_d_mistag_percent_at_0p80_err_high,ctag_d_mistag_percent_at_0p80_passed,ctag_d_mistag_percent_at_0p80_total
19,2400000,control,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,1,4,validation_total_reference_mistag_geomean_percent,0.42744770029872325,1.0353601770894563,1.0353601770894563,0.5877008424146608,0.3108920785955797,0.42744770029872325,,0.1765048020100691,0.07810778550221485,3.2533044320601348,0.20828743462572652,0.5410733059549272,0.06809396901225674,2.8019149867885322,1.1555947007617886,0.017825908473650325,0.019824524350591323,88,49857,0.011542360638074175,0.0135419557759117,39,49931,0.07852142865240538,0.08039662202355066,1622,49857,0.01942994154380095,0.021424322404304738,104,49931,0.0319203471849821,0.03390996549275113,269,49716,0.010716679796773704,0.01271667603286766,34,49931,0.0730690473034052,0.07496771717984581,1393,49716,0.04686056803588322,0.04881700500132778,577,49931
19,2400000,control,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,3,4,validation_total_reference_mistag_geomean_percent,0.431055639847105,1.0295365564660524,1.0295365564660524,0.5812078978831436,0.31969449369278086,0.431055639847105,,0.19434983373385958,0.0783762042496129,3.249849808004669,0.2110128649716648,0.5377854687635398,0.06832797394128548,2.7792269999256805,1.1173632981381059,0.018741203369116215,0.02073698186164524,97,49910,0.011582013705792683,0.013588469516335544,39,49760,0.07843939525557855,0.08031273581258977,1622,49910,0.01959455870969148,0.021595683572064178,105,49760,0.031784205539066475,0.03376924475055696,268,49834,0.010753497912954714,0.01276035758320744,34,49760,0.07269186284702932,0.07458694754518373,1385,49834,0.04614869288143281,0.048113389597975384,556,49760
19,2400000,control,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,4,4,validation_total_reference_mistag_geomean_percent,0.43733915318177397,1.0514382580832675,1.0514382580832675,0.5980146815185338,0.3198341793550489,0.43733915318177397,,0.19252752541964985,0.07634200996807465,3.3431602687010993,0.21295403668388035,0.5715431910347534,0.07031501331968233,2.8135968475831707,1.13106717195583,0.018657166607580666,0.020654899339595034,96,49863,0.011417072336730803,0.013422964937240494,38,49776,0.07957076715484623,0.08144213085374413,1667,49863,0.019685674522964214,0.021686078161830623,106,49776,0.032781393124236766,0.03476384436690502,285,49865,0.010920307118741902,0.01292644187932408,35,49776,0.07311086428176995,0.07500339238865165,1403,49865,0.0464263816943861,0.04838989628220911,563,49776
19,2400000,control,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,2,4,validation_total_reference_mistag_geomean_percent,0.42886862497596895,1.0348590102392117,1.0348590102392117,0.592254647243401,0.31055610681124574,0.42886862497596895,,0.1765048020100691,0.07810778550221485,3.2392642160801177,0.20828743462572652,0.5390618747386883,0.07009673469181694,2.8079490288012297,1.1596002054638304,0.017825908473650325,0.019824524350591323,88,49857,0.011542360638074175,0.0135419557759117,39,49931,0.07835528205193676,0.0802310386287794,1615,49857,0.01942994154380095,0.021424322404304738,104,49931,0.03185945829701116,0.033849157519754564,268,49716,0.010886416582088346,0.012886332598531025,35,49931,0.07314651534220569,0.07504494247372283,1396,49716,0.04694247921657145,0.0488987557427132,579,49931
19,2400000,full_holdout,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,1,4,validation_total_reference_mistag_geomean_percent,0.4080192665919359,1.047070901923568,1.047070901923568,0.5705024768732846,0.2918124436946106,0.4080192665919359,,0.18227273091365095,0.05939424109320205,3.3507609270987344,0.1998967574242356,0.5399276301225506,0.05896847777827046,2.7949070223019814,1.1904394286559201,0.004342243449555259,0.00444801402028018,1717,941995,0.002461015290546227,0.00256733003234634,558,939485,0.01849211033017259,0.018591153721256998,31564,941995,0.004555410976897186,0.004661426613634901,1878,939485,0.007491523823886445,0.00759635142317458,5095,943645,0.0024519966445267754,0.0025583122927058536,554,939485,0.016917775405016905,0.01701782371342289,26374,943645,0.011137597596961972,0.011241504543009657,11184,939485
19,2400000,full_holdout,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,4,4,validation_total_reference_mistag_geomean_percent,0.4103448688531715,1.050679402521353,1.050679402521353,0.5735640413739851,0.2935729914148063,0.4103448688531715,,0.1836527734046034,0.060032890578551594,3.361376648277513,0.20042895760488375,0.5435306819570057,0.05950068380027788,2.8030669665512624,1.1938456179967272,0.004358819147163217,0.004464586787833675,1730,941995,0.002474482788299094,0.002580796170530738,564,939485,0.018520449699037378,0.01861947055124269,31664,941995,0.004561529088783437,0.004667543592547403,1883,939485,0.007516518593932847,0.007621338556777074,5129,943645,0.002463264890259281,0.002569579405464653,559,939485,0.016941821635275967,0.017041852649381933,26451,943645,0.01115340423430266,0.011257303929318625,11216,939485
19,2400000,full_holdout,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,3,4,validation_total_reference_mistag_geomean_percent,0.40976020944180536,1.0501490556626962,1.0501490556626962,0.5726807360258138,0.2931885406290738,0.40976020944180536,,0.1836527734046034,0.05982000691522785,3.361058156868399,0.20010963037367152,0.5414112347787985,0.05939424109320205,2.8020072301243997,1.193739171743267,0.004358819147163217,0.004464586787833675,1730,941995,0.0024700016277628013,0.002576315463183928,562,939485,0.01851960024050331,0.018618621768874688,31661,941995,0.004557859203484964,0.004663874387033197,1880,939485,0.007501826021141626,0.007606650476011528,5109,943645,0.002461015290546227,0.00256733003234634,558,939485,0.016938700904593762,0.017038734164712827,26441,943645,0.011152910630937013,0.011256810552547417,11215,939485
19,2400000,full_holdout,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,2,4,validation_total_reference_mistag_geomean_percent,0.40893898638407467,1.0487293832379707,1.0487293832379707,0.5718749781366145,0.2924259689237265,0.40893898638407467,,0.18290966814465806,0.05960712703907199,3.357024277866292,0.19979030797510133,0.5407753759728094,0.059287800948735085,2.7982980322332027,1.1921424757238948,0.00434990158163374,0.004455670800025831,1723,941995,0.002465512476112889,0.00257182676472352,560,939485,0.018508836567485837,0.018607866660631106,31623,941995,0.004554186371904297,0.004660202235236711,1877,939485,0.0074974125524373235,0.007602238354915015,5103,943645,0.002458763671563341,0.0025650786399581955,557,939485,0.016927773281123076,0.01702781440228729,26406,943645,0.011145503841343378,0.011249407161875204,11200,939485
39,4800000,control,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,2,4,validation_total_reference_mistag_geomean_percent,0.41533744807959416,1.0223620325741019,1.0223620325741019,0.5815200618238302,0.2966453044392637,0.41533744807959416,,0.18664954497338102,0.0661481722287816,3.2593425538636867,0.19243103800830116,0.5061257386052396,0.07015715047552623,2.709379411304474,1.1886626511334248,0.018362491067366718,0.020361943190095308,93,49826,0.010553528158299762,0.01255532622312746,33,49888,0.0786169157476882,0.0804930334143375,1624,49826,0.018647824805728665,0.020644560316741355,96,49888,0.030823317417426072,0.032811382500350525,252,49790,0.010895797371119936,0.01289743471995352,35,49888,0.0718167988792727,0.07371636388526018,1349,49790,0.0475525256591126,0.049509323245585,593,49888
39,4800000,control,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,4,4,validation_total_reference_mistag_geomean_percent,0.42997806776890873,1.023397945811538,1.023397945811538,0.5810125745649357,0.3182050558900966,0.42997806776890873,,0.18669825100294474,0.08216926869350863,3.1758777508043763,0.21043348861965058,0.5342008880959345,0.06413211215103112,2.7031369067321664,1.230534900392691,0.018367279406289874,0.02036725137194368,93,49813,0.011865835765067816,0.013866630615815587,41,49897,0.07763405391428488,0.07951401224797136,1582,49813,0.0195408077389781,0.021536461532998014,105,49897,0.031687740376474316,0.033674518128949935,266,49794,0.010376653360328995,0.012378171172179098,32,49897,0.0717323009203949,0.07363196406231162,1346,49794,0.04838565663100383,0.05034042295823521,614,49897
