generation,samples_seen,tier,member,dataset,suffix,status,rank,population_size,metric_name,metric_value,controller_objective_mistag_percent,validation_working_point_mistag_percent,ctag_score,btag_score,total_mistag_score,group_score_warning,btag_c_mistag_percent_at_0p80,btag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p90,btag_d_mistag_percent_at_0p90,ctag_b_mistag_percent_at_0p50,ctag_d_mistag_percent_at_0p50,ctag_b_mistag_percent_at_0p80,ctag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p80_err_low,btag_c_mistag_percent_at_0p80_err_high,btag_c_mistag_percent_at_0p80_passed,btag_c_mistag_percent_at_0p80_total,btag_d_mistag_percent_at_0p80_err_low,btag_d_mistag_percent_at_0p80_err_high,btag_d_mistag_percent_at_0p80_passed,btag_d_mistag_percent_at_0p80_total,btag_c_mistag_percent_at_0p90_err_low,btag_c_mistag_percent_at_0p90_err_high,btag_c_mistag_percent_at_0p90_passed,btag_c_mistag_percent_at_0p90_total,btag_d_mistag_percent_at_0p90_err_low,btag_d_mistag_percent_at_0p90_err_high,btag_d_mistag_percent_at_0p90_passed,btag_d_mistag_percent_at_0p90_total,ctag_b_mistag_percent_at_0p50_err_low,ctag_b_mistag_percent_at_0p50_err_high,ctag_b_mistag_percent_at_0p50_passed,ctag_b_mistag_percent_at_0p50_total,ctag_d_mistag_percent_at_0p50_err_low,ctag_d_mistag_percent_at_0p50_err_high,ctag_d_mistag_percent_at_0p50_passed,ctag_d_mistag_percent_at_0p50_total,ctag_b_mistag_percent_at_0p80_err_low,ctag_b_mistag_percent_at_0p80_err_high,ctag_b_mistag_percent_at_0p80_passed,ctag_b_mistag_percent_at_0p80_total,ctag_d_mistag_percent_at_0p80_err_low,ctag_d_mistag_percent_at_0p80_err_high,ctag_d_mistag_percent_at_0p80_passed,ctag_d_mistag_percent_at_0p80_total
19,2400000,control,lr_11_25e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,4,5,validation_total_reference_mistag_geomean_percent,0.43730045993435135,1.042440302159927,1.042440302159927,0.612636717308381,0.312145333206556,0.43730045993435135,,0.1786108493227145,0.08026809858474565,3.267173681145216,0.20267694631998898,0.5497371812363601,0.07826138960204962,2.822920289847269,1.159873981221071,0.01794218527784105,0.01994183966880622,89,49829,0.011724044912113341,0.013727485611417461,40,49833,0.07870700885155082,0.08058269924953801,1628,49829,0.019171962340078123,0.02117049037551645,101,49833,0.03214182896636875,0.034126069996424924,274,49842,0.011565052508316458,0.01356857374309379,39,49833,0.07324675363542116,0.07513978092396484,1407,49842,0.0469932686472033,0.048953381261920316,578,49833
19,2400000,control,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,1,5,validation_total_reference_mistag_geomean_percent,0.42714272288268595,1.0560824958203934,1.0560824958203934,0.5881788249287354,0.3101963178183796,0.42714272288268595,,0.1707238769491818,0.07814691830508569,3.330119796862489,0.20839177552044047,0.5440674638341996,0.06412054662766,2.8488255647492613,1.204264023714828,0.017527843729453225,0.01952946160210761,85,49788,0.011548140915598108,0.013548736146078709,39,49906,0.07947787843685453,0.08135258490986827,1658,49788,0.019439666050035047,0.021435041777827193,104,49906,0.03198146395683929,0.03396720736868267,271,49810,0.010374782503531476,0.01237593983430161,32,49906,0.07360025574955804,0.07549345903650091,1419,49810,0.047857838967056004,0.049813305574291505,601,49906
19,2400000,control,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,2,5,validation_total_reference_mistag_geomean_percent,0.42903692893399226,1.06587070444478,1.06587070444478,0.5906176853408229,0.3116613182398868,0.42903692893399226,,0.16670684087178805,0.08015068171618342,3.3883666303069737,0.20839177552044047,0.5480827265710649,0.06412054662766,2.8608711718534034,1.2102752620907258,0.017309496602674813,0.019311275837566526,83,49788,0.011706900976229213,0.013707415906668456,40,49906,0.08015472314509622,0.08202708986566956,1687,49788,0.019439666050035047,0.021435041777827193,104,49906,0.03210221760236018,0.034087799794473794,273,49810,0.010374782503531476,0.01237593983430161,32,49906,0.07375327656540427,0.07564599619315736,1425,49810,0.04797815348989241,0.049933379197003754,604,49906
19,2400000,control,lr_5_75e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,5,5,validation_total_reference_mistag_geomean_percent,0.4396144830791613,1.0496040984788608,1.0496040984788608,0.6043266833076099,0.31979540051946703,0.4396144830791613,,0.18028484433211364,0.08239549616884076,3.30522222564751,0.21302250908375098,0.5419183824741796,0.07435691300086873,2.830018291091883,1.16961412603174,0.018014621205131764,0.020010523418582234,90,49921,0.011898494339931086,0.013904788606590012,41,49760,0.0790822467123975,0.08095295612904202,1650,49921,0.019691998487822306,0.021693042578253004,106,49760,0.031912609317132856,0.03389792087818361,270,49823,0.011257344275793321,0.013263961630220138,37,49760,0.07335118603797007,0.0752446503015914,1410,49823,0.04722591176045017,0.04918850840650163,582,49760
19,2400000,control,lr_8_5e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,3,5,validation_total_reference_mistag_geomean_percent,0.43704097010536325,1.0449487211118837,1.0449487211118837,0.6127762952860578,0.3117039791192831,0.43704097010536325,,0.1786108493227145,0.08026809858474565,3.281221856604507,0.20067024400406705,0.5477308359606489,0.07826138960204962,2.8309458458928045,1.1618806489235327,0.01794218527784105,0.01994183966880622,89,49829,0.011724044912113341,0.013727485611417461,40,49833,0.07887251170740073,0.08074763826656367,1635,49829,0.01907226569481267,0.021070874265724255,100,49833,0.03208165886500122,0.03406598040144888,273,49842,0.011565052508316458,0.01356857374309379,39,49833,0.0733492161355407,0.07524192139851844,1411,49842,0.04703428506040094,0.048994317139644875,579,49833
19,2400000,full_holdout,lr_11_25e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,2,5,validation_total_reference_mistag_geomean_percent,0.41778415993933793,1.0640947288809914,1.0640947288809914,0.5869629345110338,0.2973673362213593,0.41778415993933793,,0.1860943961098275,0.060565097795037125,3.401822725747054,0.20394152091405734,0.5545517524236465,0.06237460074583028,2.83146719370714,1.211940543605338,0.004387992734049251,0.004493755190777241,1753,941995,0.0024856510060070427,0.002591963255264959,569,939485,0.018627970315331782,0.018726905294402102,32045,941995,0.004601705361320608,0.004707712387457983,1916,939485,0.007592454899347286,0.0076972515036571355,5233,943645,0.0025232600122619274,0.0026295684094091993,586,939485,0.01702521893964977,0.01712518976061013,26719,943645,0.011236987724917366,0.011340848898826542,11386,939485
19,2400000,full_holdout,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,1,5,validation_total_reference_mistag_geomean_percent,0.41733134596342575,1.0628753023448831,1.0628753023448831,0.5862799280777868,0.29706876183647296,0.41733134596342575,,0.18630672837470577,0.06035221321776828,3.399805824688693,0.20372864200386218,0.5532800984719707,0.06237460074583028,2.8255330560442733,1.2116212552119625,0.0043905204499183545,0.004496282455868734,1755,941995,0.002481189638466085,0.0025875023409135055,567,939485,0.018622625254584302,0.018721564516041567,32026,941995,0.004599280390828447,0.004705287870155304,1914,939485,0.007583732405253094,0.007688531704778349,5221,943645,0.0025232600122619274,0.0026295684094091993,586,939485,0.01700783045238026,0.017107813851012857,26663,943645,0.011235518352124309,0.011339380205817838,11383,939485
19,2400000,full_holdout,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,5,5,validation_total_reference_mistag_geomean_percent,0.41889800813641426,1.0681424200391332,1.0681424200391332,0.5892635794081831,0.29778786158291215,0.41889800813641426,,0.18662520148721515,0.06045865773956798,3.4138185133993977,0.20415439998898482,0.55667121215802,0.06248104193849263,2.840580872261957,1.220349461339431,0.004394309310185658,0.004500070639969623,1758,941995,0.0024834213053535805,0.0025897337812062597,568,939485,0.01865972306964725,0.018758632579782275,32158,941995,0.004604129059008078,0.004710135631955971,1918,939485,0.007606969825412792,0.007711761937696793,5253,943645,0.0025254551843009385,0.002631763354853469,587,939485,0.017051884039922735,0.017151835545171565,26805,943645,0.011275609196383964,0.011379452469308278,11465,939485
19,2400000,full_holdout,lr_5_75e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,4,5,validation_total_reference_mistag_geomean_percent,0.41870891843541574,1.067398580054596,1.067398580054596,0.5887991328915657,0.2977537645417055,0.41870891843541574,,0.18673136008676444,0.06045865773956798,3.4103153374751107,0.20415439998898482,0.5569891445929745,0.06237460074583028,2.8400509324929955,1.2181142073145401,0.004395571541230994,0.004501332645626154,1759,941995,0.0024834213053535805,0.0025897337812062597,568,939485,0.01865045655506034,0.018749373503026273,32125,941995,0.004604129059008078,0.004710135631955971,1918,939485,0.0076091446396974426,0.007713936078177549,5256,943645,0.0025232600122619274,0.0026295684094091993,586,939485,0.017050335021938715,0.017150287650194093,26800,943645,0.011265356233389721,0.011369204264803819,11444,939485
19,2400000,full_holdout,lr_8_5e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,3,5,validation_total_reference_mistag_geomean_percent,0.4179285786586271,1.06558003875714,1.06558003875714,0.5875099487806519,0.29729589638801424,0.4179285786586271,,0.18641288542661744,0.06035221321776828,3.4064937326357754,0.20383508293645686,0.5560353970287537,0.0622681571498697,2.8358120798515456,1.2134307618103328,0.004391783764837154,0.004497545545398729,1756,941995,0.002481189638466085,0.0025875023409135055,567,939485,0.01864034159937203,0.018739266661334936,32089,941995,0.004600493035299439,0.004706500288031599,1915,939485,0.007602618301828009,0.007707411761719799,5247,943645,0.0025210629637921022,0.0026273715875341154,585,939485,0.017037937199876688,0.017137898812183763,26760,943645,0.011243842144800092,0.011347700146382977,11400,939485
