generation,samples_seen,tier,member,dataset,suffix,status,rank,population_size,metric_name,metric_value,controller_objective_mistag_percent,validation_working_point_mistag_percent,ctag_score,btag_score,total_mistag_score,group_score_warning,btag_c_mistag_percent_at_0p80,btag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p90,btag_d_mistag_percent_at_0p90,ctag_b_mistag_percent_at_0p50,ctag_d_mistag_percent_at_0p50,ctag_b_mistag_percent_at_0p80,ctag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p80_err_low,btag_c_mistag_percent_at_0p80_err_high,btag_c_mistag_percent_at_0p80_passed,btag_c_mistag_percent_at_0p80_total,btag_d_mistag_percent_at_0p80_err_low,btag_d_mistag_percent_at_0p80_err_high,btag_d_mistag_percent_at_0p80_passed,btag_d_mistag_percent_at_0p80_total,btag_c_mistag_percent_at_0p90_err_low,btag_c_mistag_percent_at_0p90_err_high,btag_c_mistag_percent_at_0p90_passed,btag_c_mistag_percent_at_0p90_total,btag_d_mistag_percent_at_0p90_err_low,btag_d_mistag_percent_at_0p90_err_high,btag_d_mistag_percent_at_0p90_passed,btag_d_mistag_percent_at_0p90_total,ctag_b_mistag_percent_at_0p50_err_low,ctag_b_mistag_percent_at_0p50_err_high,ctag_b_mistag_percent_at_0p50_passed,ctag_b_mistag_percent_at_0p50_total,ctag_d_mistag_percent_at_0p50_err_low,ctag_d_mistag_percent_at_0p50_err_high,ctag_d_mistag_percent_at_0p50_passed,ctag_d_mistag_percent_at_0p50_total,ctag_b_mistag_percent_at_0p80_err_low,ctag_b_mistag_percent_at_0p80_err_high,ctag_b_mistag_percent_at_0p80_passed,ctag_b_mistag_percent_at_0p80_total,ctag_d_mistag_percent_at_0p80_err_low,ctag_d_mistag_percent_at_0p80_err_high,ctag_d_mistag_percent_at_0p80_passed,ctag_d_mistag_percent_at_0p80_total
15,1920000,control,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,4,4,validation_total_reference_mistag_geomean_percent,0.42881443062938135,1.0317676652455279,1.0317676652455279,0.5952425128736335,0.30891915805589903,0.42881443062938135,,0.18644372924783656,0.07420480744251029,3.249734384073842,0.2025590637577649,0.5566608570739103,0.07019373625440499,2.7431121091577464,1.1712326349562079,0.018342260305397866,0.020339516079581253,93,49881,0.011234322396028586,0.013236841105080895,37,49862,0.07846056006532431,0.08033499435553676,1621,49881,0.019160821562561287,0.02115819199502568,101,49862,0.03237415162406629,0.03436134422730537,277,49761,0.010901477323150882,0.012904156915846557,35,49862,0.07227706019511289,0.07417637645749271,1365,49761,0.047211498314353104,0.04917001534694328,584,49862
15,1920000,control,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,1,4,validation_total_reference_mistag_geomean_percent,0.41886163746068694,1.026206767827319,1.026206767827319,0.582867538568893,0.3010033321927928,0.41886163746068694,,0.18277864595651333,0.07206341791900167,3.209673293939707,0.19417086823081825,0.5606800367159187,0.06405636960525263,2.763208046764058,1.1630234634872816,0.018168242082457403,0.020169415914023537,91,49787,0.011048227682232403,0.01304706414495811,36,49956,0.07805796932692788,0.07993755182841983,1598,49787,0.018723960673971064,0.0207179086344024,97,49956,0.03249369194297195,0.034480723008819755,279,49761,0.010364401126955946,0.012363558147209158,32,49956,0.0725375619876685,0.07443607056309212,1375,49761,0.04700084146311047,0.04895600196271402,581,49956
15,1920000,control,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,2,4,validation_total_reference_mistag_geomean_percent,0.41909218823893596,1.0161181731460296,1.0161181731460296,0.5892814562553511,0.29805496232481316,0.41909218823893596,,0.1766677956411664,0.0722383873838196,3.2101343376759,0.19263570535249547,0.5395322906404204,0.0722383873838196,2.7337637932307475,1.1317346878598677,0.017842358137598276,0.019842813136221066,88,49811,0.011075045388980038,0.01307872793225494,36,49835,0.07804487917358674,0.07992353755680096,1599,49811,0.018667640543746505,0.020666491346467333,96,49835,0.03182966015515326,0.033813673782716935,269,49858,0.011075045388980038,0.01307872793225494,36,49835,0.07208621661070128,0.07398221276427655,1363,49858,0.046413287531066674,0.04837445075746606,564,49835
15,1920000,control,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,3,4,validation_total_reference_mistag_geomean_percent,0.42247835602335604,1.0313557842075052,1.0313557842075052,0.566927104961703,0.31483405846375045,0.42247835602335604,,0.18430224938960565,0.08026970306676907,3.3094274382747355,0.20067426258271354,0.536640256633529,0.06220902170542023,2.7535474990725013,1.1237758429347668,0.01822492132886554,0.020220782533789505,92,49918,0.01172428010918731,0.013727760946936906,40,49832,0.07913381886752238,0.08100447222752286,1652,49918,0.019072648095288646,0.021071296610708848,100,49832,0.03177422745644859,0.033762504402679985,267,49754,0.01021224265668225,0.012216448342781246,31,49832,0.07241748885136942,0.07431665285685674,1370,49754,0.04624952502539047,0.048211125736285707,560,49832
15,1920000,full_holdout,lr_14e-6,/data/suehara/part/march-worktrees/train_1eb2c79/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,2,4,validation_total_reference_mistag_geomean_percent,0.40454857924988524,1.0414720232149328,1.0414720232149328,0.5635055431737788,0.2904311323209644,0.40454857924988524,,0.18163578411194636,0.05907491935790351,3.3402512030881626,0.19851301826903772,0.5329334597575712,0.05758474049364997,2.77985887558789,1.181924185053301,0.00433457185473273,0.004440343777790479,1711,941995,0.0024542543540250037,0.0025605697756093406,555,939485,0.018464005292087582,0.01856307099666471,31465,941995,0.004539465441309883,0.004645484023779256,1865,939485,0.007442761458752254,0.00754760388172555,5029,943645,0.0024224586363466886,0.002528777230257446,541,939485,0.01687332993528315,0.01697341013707221,26232,943645,0.01109797816784136,0.011201903241468691,11104,939485
15,1920000,full_holdout,lr_3e-6,/data/suehara/part/march-worktrees/train_1eb2c79/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,4,4,validation_total_reference_mistag_geomean_percent,0.40526503010082604,1.0422288422383232,1.0422288422383232,0.5643675974784979,0.29101554617313213,0.40526503010082604,,0.18184808891909823,0.059287800948735085,3.340463599167815,0.1991516606020059,0.5339931764641465,0.057691180911430516,2.7814486761370008,1.183946554756354,0.004337130553221146,0.004442902025501285,1713,941995,0.002458763671563341,0.0025650786399581955,557,939485,0.01846457355522621,0.018563638809025035,31467,941995,0.004546831841662977,0.0046528490645638375,1871,939485,0.0074501705056248015,0.007555010682585173,5039,943645,0.0024247433197501444,0.0025310616870661607,542,939485,0.016878031057277268,0.01697810789004668,26247,943645,0.01110740113919595,0.011211321907523067,11123,939485
15,1920000,full_holdout,lr_6e-6,/data/suehara/part/march-worktrees/train_1eb2c79/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,3,4,validation_total_reference_mistag_geomean_percent,0.4045890613924731,1.0416058139217657,1.0416058139217657,0.5634599073848098,0.2905127879607061,0.4045890613924731,,0.18174194507364408,0.05907491935790351,3.342055939889807,0.19851301826903772,0.5335692883718272,0.05747830092402403,2.776785898710404,1.1836272007774777,0.004335851391776909,0.004441623089445853,1712,941995,0.0024542543540250037,0.0025605697756093406,555,939485,0.018468834891000735,0.018567896763967834,31482,941995,0.004539465441309883,0.004645484023779256,1865,939485,0.00744720778399887,0.007552048859364377,5035,943645,0.0024201718378533805,0.0025264906583588793,540,939485,0.01686423694819729,0.016964323663424055,26203,943645,0.011105913856363295,0.01120983530447442,11120,939485
15,1920000,full_holdout,lr_9e-6,/data/suehara/part/march-worktrees/train_1eb2c79/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,1,4,validation_total_reference_mistag_geomean_percent,0.4038684322619607,1.0408086087750468,1.0408086087750468,0.5626502005519983,0.2898954100037859,0.4038684322619607,,0.18131730162582435,0.05886203420349795,3.340675809398072,0.19808724422849044,0.5328274767786377,0.05737185633112302,2.7765738444676336,1.1807533031670947,0.004330730986711181,0.004436503585935345,1708,941995,0.002449736893872848,0.002556052768646689,553,939485,0.018465141798352375,0.018564206601374283,31469,941995,0.004534547885003625,0.004640567373852007,1861,939485,0.007442020142599086,0.007546862790173622,5028,943645,0.0024178829183983327,0.0025242019654985945,539,939485,0.016863609643762156,0.016963696808191403,26201,943645,0.011092518944887282,0.01119644651105655,11093,939485
31,3840000,control,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,4,4,validation_total_reference_mistag_geomean_percent,0.4278658876347029,1.020892657805236,1.020892657805236,0.5733100033721562,0.3193197689289147,0.4278658876347029,,0.1906520231700856,0.08026004568317151,3.2250296075320404,0.21068261411294473,0.5217007399543592,0.0662145347693395,2.7248831022820728,1.1477185949378739,0.018567597277958512,0.020566768378502718,95,49829,0.011722869068275571,0.013726109099474512,40,49838,0.07820813067575746,0.08008551259021737,1607,49829,0.0195639197716756,0.021561926047416982,105,49838,0.03129216107890424,0.03327772628037998,260,49837,0.01056411329870999,0.012567916965112048,33,49838,0.07198562893064135,0.0738827803765673,1358,49837,0.04674173156476169,0.04870213532052331,572,49838
31,3840000,control,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,2,4,validation_total_reference_mistag_geomean_percent,0.41370113315033813,1.0151391505969918,1.0151391505969918,0.552813797967479,0.3095954337593111,0.41370113315033813,,0.1823099282132403,0.07823313818978526,3.243514045269307,0.19859180904544235,0.5247496957723283,0.058173356602675974,2.704169746729597,1.1313714849535585,0.01812168848999041,0.020117749475370813,91,49915,0.011560877927273403,0.013563676886803962,39,49851,0.07836058641895322,0.08023399318336649,1619,49915,0.018965223226003414,0.02096319354600762,99,49851,0.03141610010472997,0.033405494757281565,261,49738,0.009843835281394209,0.011847439014179142,29,49851,0.07178566785177552,0.07368742824703754,1345,49738,0.046398470894003056,0.048359019257678514,564,49851
