generation,samples_seen,tier,member,dataset,suffix,status,rank,population_size,metric_name,metric_value,controller_objective_mistag_percent,validation_working_point_mistag_percent,ctag_score,btag_score,total_mistag_score,group_score_warning,btag_c_mistag_percent_at_0p80,btag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p90,btag_d_mistag_percent_at_0p90,ctag_b_mistag_percent_at_0p50,ctag_d_mistag_percent_at_0p50,ctag_b_mistag_percent_at_0p80,ctag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p80_err_low,btag_c_mistag_percent_at_0p80_err_high,btag_c_mistag_percent_at_0p80_passed,btag_c_mistag_percent_at_0p80_total,btag_d_mistag_percent_at_0p80_err_low,btag_d_mistag_percent_at_0p80_err_high,btag_d_mistag_percent_at_0p80_passed,btag_d_mistag_percent_at_0p80_total,btag_c_mistag_percent_at_0p90_err_low,btag_c_mistag_percent_at_0p90_err_high,btag_c_mistag_percent_at_0p90_passed,btag_c_mistag_percent_at_0p90_total,btag_d_mistag_percent_at_0p90_err_low,btag_d_mistag_percent_at_0p90_err_high,btag_d_mistag_percent_at_0p90_passed,btag_d_mistag_percent_at_0p90_total,ctag_b_mistag_percent_at_0p50_err_low,ctag_b_mistag_percent_at_0p50_err_high,ctag_b_mistag_percent_at_0p50_passed,ctag_b_mistag_percent_at_0p50_total,ctag_d_mistag_percent_at_0p50_err_low,ctag_d_mistag_percent_at_0p50_err_high,ctag_d_mistag_percent_at_0p50_passed,ctag_d_mistag_percent_at_0p50_total,ctag_b_mistag_percent_at_0p80_err_low,ctag_b_mistag_percent_at_0p80_err_high,ctag_b_mistag_percent_at_0p80_passed,ctag_b_mistag_percent_at_0p80_total,ctag_d_mistag_percent_at_0p80_err_low,ctag_d_mistag_percent_at_0p80_err_high,ctag_d_mistag_percent_at_0p80_passed,ctag_d_mistag_percent_at_0p80_total
19,2400000,control,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,4,4,validation_total_reference_mistag_geomean_percent,0.3874326565426761,1.0001577499035281,1.0001577499035281,0.5350329804866835,0.28055104793572855,0.3874326565426761,,0.17040271995357192,0.05791623849867423,3.2126513834999644,0.19539214890637224,0.5025371470005504,0.05370779132739803,2.6726746382809177,1.1359799317607757,0.004074969503845699,0.0041746301933031586,1704,999984,0.0023587764023322516,0.002458861340241922,578,997993,0.017587010875522863,0.017680586976360352,32126,999984,0.0043708107574684995,0.0044706201908878765,1950,997993,0.007017229005172165,0.007116093429824794,5032,1001319,0.002269692294778699,0.002369785666499289,536,997993,0.016070539086324512,0.01616506895741089,26762,1001319,0.01055932131151776,0.01065724578819486,11337,997993
19,2400000,control,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,2,4,validation_total_reference_mistag_geomean_percent,0.3836639989518466,0.9973321034728252,0.9973321034728252,0.5297159252254582,0.2778811379496888,0.3836639989518466,,0.16947746448307202,0.056700701622732275,3.1976747377425863,0.19404461628636457,0.4986317983529842,0.051691805530026204,2.663598910841009,1.1468367929238266,0.004063476399495248,0.00416312409178552,1695,1000133,0.002333124380447067,0.002433188593023482,566,998224,0.017545903116732153,0.01763949522597119,31981,1000133,0.00435507264226016,0.004454861678553079,1937,998224,0.006991169859406256,0.007090079620661067,4991,1000939,0.0022255285187218455,0.002325602766903073,516,998224,0.01604692705413635,0.01614151094751423,26661,1000939,0.010608096401416682,0.010705976464965399,11448,998224
19,2400000,control,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,3,4,validation_total_reference_mistag_geomean_percent,0.38437139664412706,0.9950461943020364,0.9950461943020364,0.5331661161012548,0.27710195021114015,0.38437139664412706,,0.16882217884888087,0.05730274202574147,3.168639289995815,0.1923448758651205,0.5065818694460235,0.05209340184158315,2.6660258159380024,1.1485593804551246,0.004054873843626792,0.004154490176535002,1689,1000461,0.002345750440731274,0.0024458151512047905,572,998207,0.0174655903027926,0.017559209772083362,31701,1000461,0.004335812024269694,0.004435606165622305,1920,998207,0.007047884052487161,0.007146808665172474,5069,1000628,0.0022343611233525355,0.002334436271210537,520,998207,0.016056546200762453,0.016151154640582296,26677,1000628,0.010616095610397128,0.010713973889539541,11465,998207
19,2400000,control,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,1,4,validation_total_reference_mistag_geomean_percent,0.3833280784602268,0.9961570089470185,0.9961570089470185,0.5295863774483148,0.2774626047671525,0.3833280784602268,,0.16903238759175995,0.05681892269879895,3.1940223201658178,0.19320438025838962,0.4985069740468458,0.05180843502288153,2.6615676570957354,1.1442949946959196,0.004057546291117678,0.004157168277926847,1691,1000400,0.0023359683111040313,0.0024360640735951672,567,997907,0.017533847284240123,0.017627421716111258,31953,1000400,0.00434622637988187,0.00444604879963049,1928,997907,0.006990119640052587,0.0070890247100801294,4990,1000989,0.0022284378490109715,0.00232854365348385,517,997907,0.016040555860321812,0.016135139087508285,26642,1000989,0.010598089827293898,0.01069600607807187,11419,997907
19,2400000,full_holdout,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,4,4,validation_total_reference_mistag_geomean_percent,0.38615705541781403,1.0013691336586792,1.0013691336586792,0.5326433663178751,0.27995706110036356,0.38615705541781403,,0.17112617610078396,0.05726541695892395,3.2075541188494827,0.19542622245608798,0.5062285202795751,0.05194335156486638,2.6786555467474154,1.1427537163122967,0.004205981650182481,0.004311775886731823,1612,941995,0.0024155918720824665,0.0025219111457774695,538,939485,0.018104848708361265,0.018204196148943752,30215,941995,0.0045036919861245585,0.004609717139841471,1836,939485,0.007253520512791496,0.007358419535290206,4777,943645,0.0022981888629670217,0.002404519466399238,488,939485,0.01657095858412609,0.016671253280148637,25277,943645,0.010913795446867991,0.011017803907361137,10736,939485
19,2400000,full_holdout,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,3,4,validation_total_reference_mistag_geomean_percent,0.3861239199160278,1.0013946676755001,1.0013946676755001,0.5326799907007709,0.2798897727229822,0.3861239199160278,,0.17165696643458822,0.05694609202925022,3.2072356598935943,0.1957455451281653,0.5069703001240041,0.05194335156486638,2.679715231189635,1.1409441950398975,0.004212569698392658,0.004318362807998019,1617,941995,0.0024087059125667254,0.002515025866045952,535,939485,0.01810397695342289,0.018203325070171444,30212,941995,0.0045074058023935465,0.004613430276326214,1839,939485,0.007258844722774112,0.007363742173063792,4784,943645,0.0022981888629670217,0.002404519466399238,488,939485,0.01657415663121227,0.016674449081221718,25287,943645,0.010905208624606595,0.011009220937210386,10719,939485
19,2400000,full_holdout,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,1,4,validation_total_reference_mistag_geomean_percent,0.38575922074594027,1.0018460018017026,1.0018460018017026,0.532516521612962,0.27944706004571945,0.38575922074594027,,0.1718692861906847,0.05662676986305612,3.2114820676610996,0.1951068943802927,0.5059105757357457,0.05194335156486638,2.6800333000353427,1.1417957689825333,0.004215202051218239,0.004320994710045991,1619,941995,0.002401800596284209,0.002508121229547681,532,939485,0.018115596428089353,0.018214935529285714,30252,941995,0.00449997511725855,0.0046060009507597295,1833,939485,0.007251237496294638,0.007356137192597242,4774,943645,0.0022981888629670217,0.002404519466399238,488,939485,0.016575115911504276,0.016675407687709656,25290,943645,0.010909250359305601,0.011013260859151462,10727,939485
19,2400000,full_holdout,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,2,4,validation_total_reference_mistag_geomean_percent,0.38590360690598147,1.0009041495569362,1.0009041495569362,0.5321383566145436,0.2798550263703659,0.38590360690598147,,0.17165696643458822,0.05694609202925022,3.205643333170082,0.1957455451281653,0.5062285202795751,0.05183691039864748,2.6782316339752823,1.1409441950398975,0.004212569698392658,0.004318362807998019,1617,941995,0.0024087059125667254,0.002515025866045952,535,939485,0.0180996174621445,0.01819896895972478,30197,941995,0.0045074058023935465,0.004613430276326214,1839,939485,0.007253520512791496,0.007358419535290206,4777,943645,0.0022957808254604186,0.0024021116554873764,487,939485,0.016569679173056642,0.01666997476748415,25273,943645,0.010905208624606595,0.011009220937210386,10719,939485
39,4800000,control,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,2,4,validation_total_reference_mistag_geomean_percent,0.3816950162775828,0.9855352115667225,0.9855352115667225,0.5276611343903649,0.2761072892349157,0.3816950162775828,,0.16904810153121427,0.05689552670033726,3.1435349442814715,0.1922227456151826,0.4982671728104995,0.052187621379061716,2.6450331668415936,1.1270924133744196,0.00405792321917643,0.004157554436556984,1691,1000307,0.0023371001020077364,0.0024371542017319076,568,998321,0.017399651230685237,0.017493335306120045,31445,1000307,0.004334177489494955,0.004433960479868857,1919,998321,0.0069895474104020305,0.007088484687048889,4986,1000668,0.0022362991718524847,0.0023363627032120765,521,998321,0.015994409578976715,0.016089056194155266,26468,1000668,0.010516488946836662,0.010614399055222483,11252,998321
39,4800000,control,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,4,4,validation_total_reference_mistag_geomean_percent,0.3838505579788255,0.9927198893134733,0.9927198893134733,0.5311311212905653,0.27741031348838974,0.3838505579788255,,0.16903702647527982,0.05718749498248144,3.18099672864949,0.19259467367110675,0.49468304046194167,0.05308121484187572,2.6509297376808836,1.1432491977447274,0.004058843141767398,0.004158526798766354,1690,999781,0.002343040163373068,0.002443078747374288,571,998470,0.017504531751338925,0.017598190175599493,31803,999781,0.00433808836856986,0.004437855723515914,1923,998470,0.006963007168787373,0.007061914345767896,4952,1001045,0.002255606744206947,0.0023556535533496336,530,998470,0.016008793700042143,0.016103392889732157,26537,1001045,0.010590305329460925,0.01068816846385122,11415,998470
