generation,training_chunk,trial,LR,optimization_metric_name,optimization_metric_value,total_mistag_score
31,31,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.346266921167865,0.346266921167865
31,31,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.34711706865483966,0.34711706865483966
31,31,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.34628524788677756,0.34628524788677756
31,31,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.3476086608239221,0.3476086608239221
31,31,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.34612614484275356,0.34612614484275356
32,32,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3478193506329978,0.3478193506329978
32,32,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.34876791726906764,0.34876791726906764
32,32,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.3486550396504301,0.3486550396504301
32,32,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.35041830884933406,0.35041830884933406
32,32,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.34939983390427215,0.34939983390427215
33,33,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.3458614602893832,0.3458614602893832
33,33,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.34650139164685734,0.34650139164685734
33,33,lr_3e-6,1.344e-05,validation_total_reference_mistag_geomean_percent,0.34669955913773476,0.34669955913773476
33,33,lr_5_75e-6,1.1200000000000001e-05,validation_total_reference_mistag_geomean_percent,0.34837700181924425,0.34837700181924425
33,33,lr_8_5e-6,1.68e-05,validation_total_reference_mistag_geomean_percent,0.3482409794629758,0.3482409794629758
34,34,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.34732842873794806,0.34732842873794806
